รหัสสินค้า,ชื่อสินค้า,ราคา,ขาย,ชื่อร้านค้า,อัตราค่าคอมมิชชัน,คอมมิชชัน,ลิงก์สินค้า,ลิงก์ข้อเสนอ
16399509648,📌ใช้ฟรี3เดือน 11.11(🔥ส่วนลด25% 12 เดือนแรก🔥) เครื่องกรองน้ำโคเวย์ prime จ่าย 790.-/990.-ต่อเดือน (เปลี่ยนไส้กรองฟรี5ปี),฿790.00,7,Cowaybyticha (managercowayth.),101.5%,฿801.85,https://shopee.co.th/product/197968109/16399509648,https://s.shopee.co.th/6fQQPqW3cp
22586274260,📌ใช้ฟรี3เดือน10.10(🔥ส่วนลด25% 12เดือนแรก🔥) MYICE เครื่องกรองน้ำ+ผลิตน้ำแข็ง (จ่ายรายเดือน990.-/1290.-)ดูแลรับประกันฟรี,฿990.00,6,Cowaybyticha (managercowayth.),101.5%,"฿1,004.85",https://shopee.co.th/product/197968109/22586274260,https://s.shopee.co.th/7pcNnzRcG4
27414240104,กระจกเซลฟี่ โคมไฟเซลฟี่ ไม่เซลฟี่ แสง เติม บันทึก เซลฟี่ กล้อง เซลฟี่,฿177.00,0,TechBitzNBits,81.5%,฿144.26,https://shopee.co.th/product/1343113463/27414240104,https://s.shopee.co.th/7fIxbgSFb3
24822293492,"พัดลมพกพาหมุนได้ 180°, ชาร์จใหม่ได้, พัดลมไร้สาย, แขวน & แนวตั้ง, ลมคลาส 3, พัดลมโคมไฟ USB, พัดลมแคมปิ้ง（F2）",฿72.00,6,1689 Store,51.5%,฿37.08,https://shopee.co.th/product/1129542244/24822293492,https://s.shopee.co.th/7UzXPNSsw2
25215894114,พัดลมคล้องคอ พัดลมห้อยคอ แบบพกพา พับได้ หมุนได้ ชาร์จใหม่ได้ 360 องศา พัดลมUSB,฿59.00,0,1689 Store,51.5%,฿30.39,https://shopee.co.th/product/1129542244/25215894114,https://s.shopee.co.th/7Kg7D4TWH1
24522297911,"พัดลมพกพาหมุนได้ 180°, ชาร์จใหม่ได้, พัดลมไร้สาย, แขวน & แนวตั้ง, ลมคลาส 3, พัดลมแคมปิ้ง（F2）",฿39.00,1,1689 Store,51.5%,฿20.09,https://shopee.co.th/product/1129542244/24522297911,https://s.shopee.co.th/5prJQJZEJk
25318732320,พัดลมพกพา มีไฟ พับเก็บได้ ปรับได้ 3 ระดับ พัดลมไอเย็น พัดลมชาร์จแบตได้ในตัว พัดลมมินิ,฿59.00,1,1689 Store,51.5%,฿30.39,https://shopee.co.th/product/1129542244/25318732320,https://s.shopee.co.th/5fXtE0Zrej
24758684111,เครื่องกรองน้ำ Coway รุ่น VILAME,฿890.00,0,COWAY BY PLANAMSAI,51.5%,฿458.35,https://shopee.co.th/product/69748457/24758684111,https://s.shopee.co.th/5VET1haUzi
24158688806,เครื่องกรองน้ำ Coway รุ่น PRIME,฿890.00,0,COWAY BY PLANAMSAI,51.5%,฿458.35,https://shopee.co.th/product/69748457/24158688806,https://s.shopee.co.th/5Kv2pOb8Kh
24808687772,เครื่องกรองน้ำ Coway รุ่น G1,฿890.00,0,COWAY BY PLANAMSAI,51.5%,฿458.35,https://shopee.co.th/product/69748457/24808687772,https://s.shopee.co.th/6V70DXWgxw
25458688594,เครื่องกรองน้ำ Coway รุ่น My Ice,"฿1,290.00",0,COWAY BY PLANAMSAI,51.5%,฿664.35,https://shopee.co.th/product/69748457/25458688594,https://s.shopee.co.th/6Kna1EXKIv
24358922310,Cradle Baby เครื่องปั่นแบบพกพา ระบบ USB ปั่นผักและผลไม้ ร่วมกันได้,฿388.00,0,CRADLE BABY,51.5%,฿199.82,https://shopee.co.th/product/1042432047/24358922310,https://s.shopee.co.th/6AU9ovXxdu
29710522924,Cross-border 6Lหม้อความดันมาเลเซียอังกฤษระเบียบฟิลิปปินส์อเมริกันระเบียบภาษาอังกฤษไฟฟ้าแรงดันสูงหม้อหุงข้าว WUDJ,"฿1,573.00",0,Household supplies#Appliances,40.5%,฿637.07,https://shopee.co.th/product/1350245382/29710522924,https://s.shopee.co.th/60AjccYayt
29610523089,หม้อหุงข้าวอัจฉริยะมัลติฟังก์ชั่นหม้อหุงไม่ติดในครัวเรือนความจุขนาดใหญ่หม้อหุงข้าวเวลานัดหมายหม้อหุงข้าวของขวัญ Wholesal,"฿1,774.00",0,Household supplies#Appliances,40.5%,฿718.47,https://shopee.co.th/product/1350245382/29610523089,https://s.shopee.co.th/4VLvpreJ1c
29610522869,กาต้มน้ําป้องกันตะกรันสองชั้นเวียดนามประเทศไทยฟิลิปปินส์อินโดนีเซีย#促销#活动#促销活动#新款#网红#热销#质优价廉#质量好#价格低#大促#打折#成本#优惠#价格,฿309.00,0,Household supplies#Appliances,40.5%,฿125.15,https://shopee.co.th/product/1350245382/29610522869,https://s.shopee.co.th/4L2VdYewMb
24135770684,ใหม่ Air Fryer ในครัวเรือนสมาร์ทขนาดใหญ่ความจุ Multi-Function Oil-Free ไฟฟ้า Fryer คั่วมันเทศ Handy เครื่องมือ French Fries Maker XHA1,"฿9,572.00",0,Household supplies#Appliances,40.5%,"฿3,876.66",https://shopee.co.th/product/1350245382/24135770684,https://s.shopee.co.th/4Aj5RFfZha
29760527989,โรงงานการค้าต่างประเทศส่งออกสั่งซื้อเวียดนามประเทศไทยฟิลิปปินส์อินโดนีเซียเอเชียตะวันออกเฉียงใต้โอน โอ EM กาต้มน้ําไฟฟ้าราคาถูก,฿295.00,0,Household supplies#Appliances,40.5%,฿119.48,https://shopee.co.th/product/1350245382/29760527989,https://s.shopee.co.th/40PfEwgD2Z
29160518388,Ldnio LDNIO SC3604 ปลั๊กไฟ Multi-Function Power Drag Board Switch Universal Universal ซ็อกเก็ตรู ELZ7,฿889.00,0,Household supplies#Appliances,40.5%,฿360.05,https://shopee.co.th/product/1350245382/29160518388,https://s.shopee.co.th/5Abcd5blfo
25237935075,โรงแรมทุ่มเทกาต้มน้ําไฟฟ้าอุปกรณ์โรงแรม#促销#活动#促销活动#新款#网红#热销#质优价廉#质量好#价格低#大促#打折#成本#优惠#价格,฿477.00,0,Household supplies#Appliances,40.5%,฿193.19,https://shopee.co.th/product/1350245382/25237935075,https://s.shopee.co.th/50ICQmcP0n
29660528065,ส่งออกภาษาอังกฤษตะวันออกกลางฟิลิปปินส์มาตรฐานอังกฤษอเมริกันมาตรฐานภาษาอังกฤษหม้อความดันข้ามพรมแดนหม้อความดัน6ล,"฿2,922.00",0,Household supplies#Appliances,39.5%,"฿1,154.19",https://shopee.co.th/product/1350245382/29660528065,https://s.shopee.co.th/4pymETd2Lm
29710522864,Camel หม้อทอดอากาศ หม้อทอดอากาศมัลติฟังก์ชั่น หม้อทอดอากาศแบบภาพ หม้อทอดไฟฟ้าในครัวเรือน ขายส่งอัจฉริยะ CE4L,"฿3,157.00",0,Household supplies#Appliances,39.5%,"฿1,247.02",https://shopee.co.th/product/1350245382/29710522864,https://s.shopee.co.th/4ffM2Adfgl
26911913643,ชุดชั้นในแบบพกพาเครื่องฆ่าเชื้อเสื้อผ้าในครัวเรือนขนาดเล็กแบบชาร์จไฟได้ y.l เครื่องฆ่าเชื้อโอโซน [] เครื่องเก็บรังสีอัลตราไวโอเลตข้ามพรมแดน q1dv,฿448.00,0,Y.Lร้านชุดชั้นในกีฬากางเกงโยคะ,36.5%,฿163.52,https://shopee.co.th/product/1158418755/26911913643,https://s.shopee.co.th/3AqYFPjNjU
11392537774,กาวคาร์บอน สำหรับงานซ่อมวงจรไฟ และ ซ่อมวงจรเรือนไมล์ # อินโดนนิเซีย,฿118.00,23,tq5mebwier,31.5%,฿37.17,https://shopee.co.th/product/678274418/11392537774,https://s.shopee.co.th/30X836k14T
28411963123,"6 USB LKKTT-3เต้าเสียบปลั๊กไฟมัลติฟังก์ชั่น,ปลั๊กชาร์จเร็วเล่น6พอร์ต USB",฿49.00,30,ร้านฟาย,31.5%,฿15.44,https://shopee.co.th/product/1211761260/28411963123,https://s.shopee.co.th/2qDhqnkePS
11433601083,จักรเย็บผ้ามือถือ ขนาดพกพา จักรเย็บผ้ามินิ จักรเย็บผ้า(แบบมือกด ไม่ใช้ถ่าน) ที่เย็บผ้า Mini Sewing Machine,฿41.00,18.3พัน,riccoshop,21.5%,฿8.82,https://shopee.co.th/product/441129247/11433601083,https://s.shopee.co.th/2fuHeUlHkR
23844178221,Gaabor 2 ลิตร หม้อทอดไร้น้ำมัน 900W ดีไซน์มินิมอล อเนกประสงค์ อบลมร้อน ระบบตัดไฟฟ้าอัตโนมัติ Air fryer รุ่น AF20M-YE01A,฿559.00,15.5พัน,Gaabor Official Shop,16.5%,฿92.24,https://shopee.co.th/product/494855778/23844178221,https://s.shopee.co.th/3q6F2dgqNg
10127147028,"Gaabor หม้อทอดไร้น้ำมันซีรีส์, หม้อทอดไร้น้ำมัน, หลายความจุ, ใช้ในครัวเรือน, อเนกประสงค์หลายฟังก์ชัน, 2L, 4L, 5L",฿559.00,28.6พัน,Gaabor Official Shop,16.5%,฿92.24,https://shopee.co.th/product/494855778/10127147028,https://s.shopee.co.th/3fmoqKhTif
22143880985,Gaabor 1 ลิตร หม้อหุงข้าว ดิจิตอล 400W แถมถาดนึ่ง และ ถ้วยตวง อเนกประสงค์ หุง ตุ๋น ต้ม นึ่ง Rice cooker GR-S25D,฿669.00,5.1พัน,Gaabor Official Shop,16.5%,฿110.39,https://shopee.co.th/product/494855778/22143880985,https://s.shopee.co.th/3VTOe1i73e
23466924712,TV Stick 4K แอนดรอยด์ทีวีสติ๊ก Android TV 12.0 TV box รองรับ Google Assistant & Smart Cast รองรับภาษาไทย แอนดรอยด์ทีวี,฿599.00,7.4พัน,MaLeeMall,16.5%,฿98.84,https://shopee.co.th/product/295888547/23466924712,https://s.shopee.co.th/3L9yRiikOd
14498169004,TV Stick 4K แอนดรอยด์ทีวีสติ๊ก TV boxรองรับ Netflix/Youtube Android 12.0 Google Assistant & Smart Cast รองรับภาษาไทย แอน,฿139.00,2.3พัน,Expose official.th,16.5%,฿22.94,https://shopee.co.th/product/1075540316/14498169004,https://s.shopee.co.th/1qLAexoSRM
