รหัสสินค้า,ชื่อสินค้า,ราคา,ขาย,ชื่อร้านค้า,อัตราค่าคอมมิชชัน,คอมมิชชัน,ลิงก์สินค้า,ลิงก์ข้อเสนอ
14597681829,!!!ใหม่!!! WHERY WELL  WHERY Nutrie Meal Replacement ผลิตภัณฑ์ทดแทนอาหาร  ควบคุมน้ำหนัก,฿350.00,11.8พัน,WHERY WELL_OfflcialStore,16.5%,฿57.75,https://shopee.co.th/product/658882243/14597681829,https://s.shopee.co.th/1g1gmJEfee
22842051296,VIDA Collagen Dipeptide C 60 Capsules (วีด้า คอลลาเจน ไดเปปไทด์ ซี 60 แคปซูล),฿169.00,71.8พัน,Vida Thailand Official,16.5%,฿27.89,https://shopee.co.th/product/123756348/22842051296,https://s.shopee.co.th/1qL6ycE2Jh
16281755199,Bileaf Happy Stick 1 หลอด,฿69.00,5.5พัน,RichSyster,16.5%,฿11.39,https://shopee.co.th/product/173770478/16281755199,https://s.shopee.co.th/1LOqNhFwKc
14246015400,พร้อมส่ง!! โปรตีนไดเอท รสวนิลา เวย์รี่โปรตีน whery protein โปรตีนลดน้ำหนัก โปรตีนนมของแท้  โปรตีนเชค,฿350.00,21.5พัน,WHERY WELL_OfflcialStore,16.5%,฿57.75,https://shopee.co.th/product/658882243/14246015400,https://s.shopee.co.th/1ViGa0FIzf
12698728318,TTM TICHA MIXED FRUIT TEA ชาผลไม้ โซเดียม ปรับสมดุลย์ลำไส้,฿390.00,32.4พัน,Tridtamon Officials,16.5%,฿64.35,https://shopee.co.th/product/4838009/12698728318,https://s.shopee.co.th/9A7hi5m7RA
23350580699,ยาดม หว่อง (HUANG) กลิ่นสดชื่น ผลไม้ ช็อกโกแลต คาราเมล กาแฟ แตงโม เมล่อน แอปเปิ้ล องุ่น  พร้อมส่ง!!,฿34.00,6.7พัน,Huang.aromatic,16.5%,฿5.61,https://shopee.co.th/product/1046167966/23350580699,https://s.shopee.co.th/8zoHVmmkm9
11986427487,สเปรย์ริดสีดวง มนตรา 1 ขวด พ่นได้มากกว่า 200 ครั้ง,฿371.00,4.2พัน,Montra Herbal Offiical,16.5%,฿61.22,https://shopee.co.th/product/287723606/11986427487,https://s.shopee.co.th/8pUrJTnO78
22644577645,[เจลลี่แอปเปิ้ลไซเดอร์] WINK WHITE FIBER JELLY ดูดซึมวิตามินได้ดีขึ้น ช่วยขับถ่าย แก้ท้องผูก ลดพุง,฿380.00,5.8พัน,Wink White Authoriized Store,16.5%,฿62.70,https://shopee.co.th/product/939658291/22644577645,https://s.shopee.co.th/8fBR7Ao1S7
5284197464,[Koko] - ผงชงดื่ม  น้ำชง แคลน้อย อร่อย,฿360.00,82.2พัน,KOKO OFFICIAL,16.5%,฿59.40,https://shopee.co.th/product/414109408/5284197464,https://s.shopee.co.th/8Us0uroen6
18082240400,FINN SPARY - ฟิน สเปรย์ หวานหอม สตอเบอรี่ สเปรย์น้องสาวสูตรอ่อนโยน  ไม่ทำร้ายผิว เพิ่มความมั่นใจให้สาวๆอีกครั้ง,฿139.00,2.3พัน,NarichyShop,16.5%,฿22.94,https://shopee.co.th/product/10155553/18082240400,https://s.shopee.co.th/8KYaiYpI85
23072418599,[ 1 แถม 1 โฉมใหม่ 100 g.] Gracie Girl Cleanser pH Balance  ￼(เกรซซี่ เกิร์ล) คลีนเซอร์ทำความสะอาดสำหรับผู้หญิงโดยเฉพาะ,฿275.00,3พัน,Gracie Girl PHBalance Cleanser,16.5%,฿45.38,https://shopee.co.th/product/229795556/23072418599,https://s.shopee.co.th/8AFAWFpvT4
23978040272,Vida Zinc Biotin (VIDA Brand) 60 Capsules (วีด้า ซิงค์ ไบโอติน ตราวีด้า 60 แคปซูล),฿129.00,41.6พัน,Vida Thailand Official,16.5%,฿21.29,https://shopee.co.th/product/123756348/23978040272,https://s.shopee.co.th/7zvkJwqYo3
8529295178,Hellosmile | Zlipless earplugs ซิลิโคนอุดหู ที่อุดหู ลดเสียง รบกวน กันเสียง กันน้ำ,฿55.00,5.7พัน,DZIIE MALL Official Shop,16.5%,฿9.08,https://shopee.co.th/product/19166306/8529295178,https://s.shopee.co.th/AUd5IXh2jY
15198936646,[Booster Set] Vida Collagen Dipeptide C 60 Capsules x Vida Vit C Acerola Cherry & CamuCamu 60 Capsules,฿318.00,18.6พัน,Vida Thailand Official,16.5%,฿52.47,https://shopee.co.th/product/123756348/15198936646,https://s.shopee.co.th/AKJf6Ehg4X
22018802540,✅ของแท้จากบริษัท✅IBLANC FRESH CLEANSING MOUSSE ผลิตภัณฑ์ทำความสะอาดจุดซ่อนเร้น เฟรชคลีนซิ่งมูส,฿218.00,12พัน,Be basic,16.5%,฿35.97,https://shopee.co.th/product/2236477/22018802540,https://s.shopee.co.th/AA0EtviJPW
20659329371,[ ร้านบริษัท PFER + สูตรใหม่ ] แอปเปิ้ลไซเดอร์ (ciderme) apple cider vinegar powder ลดน้ำหนัก คุมหิว ไม่เหม็น,฿290.00,11.1พัน,Ceo.ppchotima,16.5%,฿47.85,https://shopee.co.th/product/501663756/20659329371,https://s.shopee.co.th/9zgohciwkV
2023213896,MATELL L-Carnitine 500mg(100capsules) แอลคาร์นิทีน 500มก(100แคป),฿246.00,71.6พัน,MATELL,16.5%,฿40.59,https://shopee.co.th/product/82471280/2023213896,https://s.shopee.co.th/9pNOVJja5U
15381460093,MATELL Pea Protein Isolate พี โปรตีน ไอโซเลท โปรตีนถั่วลันเตา,฿223.00,31.6พัน,MATELL,16.5%,฿36.80,https://shopee.co.th/product/82471280/15381460093,https://s.shopee.co.th/9f3yJ0kDQT
18574393121,10Probiotics เท็นโปรไบโอติก ++ โพรไบโอติก 10 สายพันธุ์ เสริมภูมิคุ้มกันร่างกาย ++ (1 กล่อง มี 20 ซอง),฿649.00,33.5พัน,CEO Factory Shop,16.5%,฿107.09,https://shopee.co.th/product/959402195/18574393121,https://s.shopee.co.th/9UkY6hkqlS
23838217710,[ซื้อ 1 แถม 1] Tokoyo Night Ex Plus [Burner] I โตโกโย ไนท์ อีเอ็กซ์ พลัส สูตร เบิร์นเนอร์ [30 แคปซูล *2 - รวม 60 แคปซูล],฿990.00,10.2พัน,Tokoyo ผลิตภัณฑ์ดูแลสุขภาพ,16.5%,฿163.35,https://shopee.co.th/product/738599224/23838217710,https://s.shopee.co.th/9KR7uOlU6R
29652888214,กิฟฟารีน ฟิตต์มีล โปรตีน แทนมื้ออาหาร คุมหิว ลดน้ำหนัก Fitt Meal by Giffarine อิ่มท้อง รสชาไทย,฿484.00,0,Happy Thanks,16.5%,฿79.86,https://shopee.co.th/product/882588402/29652888214,https://s.shopee.co.th/6V6wXBwGqu
22577891024,กิฟฟารีน ชาเขียวสกัด เผาผลาญไขมัน ลดคอเลสเตอรอล อีจีซีจี (30 แคปซูล) Giffarine EGCG,฿384.00,0,Happy Thanks,16.5%,฿63.36,https://shopee.co.th/product/882588402/22577891024,https://s.shopee.co.th/6KnWKswuBt
22561367292,เห็ดหลินจือ กิฟฟารีน Giffarine Ling Zhi บำรุงร่างกาย ลดภูมิแพ้ ต้านมะเร็ง ลดไขมันในเลือด [30แคปซูล],฿640.00,0,Happy Thanks,16.5%,฿105.60,https://shopee.co.th/product/882588402/22561367292,https://s.shopee.co.th/6AU68ZxXWs
20184365332,Giffarine Cal-D-Mag กิฟฟารีน แคลเซียม บำรุงกระดูก แคลดีแมก กระปุกทอง สูตรเข้มข้น [60เม็ด],฿336.00,0,Happy Thanks,16.5%,฿55.44,https://shopee.co.th/product/882588402/20184365332,https://s.shopee.co.th/60AfwGyArr
18293554592,Giffarine Fitt N Firmm เวย์โปรตีน อัดเม็ด ลดน้ำหนัก หุ่นลีน เสริมสร้างกล้ามเนื้อ กิฟฟารีน ฟิตต์เอนเฟิร์ม (60เม็ด),฿621.00,0,Happy Thanks,16.5%,฿102.47,https://shopee.co.th/product/882588402/18293554592,https://s.shopee.co.th/5prFjxyoCq
18184334983,กิฟฟารีน กระเทียมสกัด เข้มข้นสูง ลดไขมันในเลือด ลดคอลเลสเตอรอล กระเทียมบริสุทธิ์ แบบแคปซูล GIFFARINE GARLICINE,฿320.00,0,Happy Thanks,16.5%,฿52.80,https://shopee.co.th/product/882588402/18184334983,https://s.shopee.co.th/5fXpXezRXp
12099579900,ลดน้ำหนัก กิฟฟารีน Block-4-Slimm GIFFARINE บล็อค-โฟร์-สลิม อาหารเสริม บล็อกแป้ง บล็อกน้ำตาล,฿624.00,0,Happy Thanks,16.5%,฿102.96,https://shopee.co.th/product/882588402/12099579900,https://s.shopee.co.th/5VEPLM04so
